,client_code,KRA YN,IsKarvy,cm_sex,IncomePA,IsDormant,E2Channel,age,months_since_last_login,months_since_last_futures_trade,months_since_last_options_trade,months_since_last_intraday_trade,months_since_last_delivery_trade,THV,ALB,Z20,total_logins_one_year,total_trades_one_year,target
14886,BINMALLJ,N,1.0,M,5_10L,N,Franchisee,121.0,0.7144388767242159,132.0,132.0,132.0,2.488602617252769,3024.0,0.88,0.0,21.0,4.0,0.0
14944,CHAPPATC,N,0.0,M,5_10L,N,GL Investments,37.0,0.2216156154662845,132.0,132.0,2.521457501336631,2.521457501336631,0.0,-78.05,1.0,129.0,8.0,0.0
15032,DHEEKHA5,N,1.0,M,5_10L,N,Franchisee,40.0,0.6815839926403539,132.0,132.0,132.0,2.521457501336631,113865.0,0.83,0.0,211.0,4.0,0.0
15063,DIWAKAJO,Y,0.0,F,<=1L,N,others,34.0,0.1559058472985603,132.0,132.0,132.0,2.521457501336631,0.0,0.24,1.0,126.0,2.0,0.0
15623,MEWAD307,N,0.0,M,<=1L,N,CAT,18.0,0.8787132971435264,132.0,132.0,132.0,2.521457501336631,0.0,0.24,1.0,39.0,2.0,0.0
15910,PINKI440,N,0.0,F,5_10L,N,Premia,28.0,0.1559058472985603,132.0,132.0,2.521457501336631,2.554312385420493,0.0,-8.67,0.0,438.0,24.0,0.0
16021,PRMSBJ91,Y,0.0,M,5_10L,N,Premia,29.0,1.3386816743175958,132.0,132.0,132.0,2.521457501336631,0.0,11.96,1.0,36.0,3.0,0.0
16032,PULAPART,N,1.0,M,5_10L,N,Franchisee,29.0,2.2914733127495963,132.0,2.685731921755941,132.0,2.521457501336631,0.0,-6.64,0.0,39.0,6.0,0.0
16089,RAJGHO21,N,1.0,M,5_10L,N,Franchisee,30.0,2.4557477331689066,132.0,132.0,2.521457501336631,2.554312385420493,0.0,57.66,0.0,43.0,21.0,0.0
16153,RAPAN884,N,0.0,M,<=1L,N,GL Investments,34.0,2.4557477331689066,132.0,132.0,2.7514416899236656,2.521457501336631,0.0,-27.64,1.0,135.0,5.0,0.0
16249,RISHUD11,N,0.0,M,10_25L,N,Premia,38.0,0.1559058472985603,132.0,132.0,41.2902207202939,2.521457501336631,4936280.0,178.64,1.0,352.0,22.0,0.0
16701,SURMAN48,N,0.0,M,<=1L,N,GL Investments,24.0,1.3715365584014578,132.0,132.0,132.0,2.521457501336631,0.0,1.93,1.0,30.0,2.0,0.0
16859,VIJJAGTA,N,1.0,M,5_10L,N,Franchisee,63.0,4.525605430452218,132.0,132.0,132.0,2.521457501336631,5191.0,97.3,0.0,4.0,3.0,0.0
16885,VINUJAGA,N,0.0,M,1_5L,N,Franchisee,67.0,1.2401170220660094,132.0,132.0,87.5827523944556,2.521457501336631,217923.0,1205.91,0.0,58.0,14.0,0.0
16909,VIV01995,N,0.0,M,<=1L,N,GL Investments,26.0,0.6487291085564918,132.0,132.0,132.0,2.521457501336631,0.0,269.01,1.0,130.0,3.0,0.0
16952,YUGANDMA,N,1.0,M,5_10L,N,Franchisee,33.0,0.1559058472985603,132.0,132.0,132.0,2.521457501336631,0.0,9059.38,0.0,115.0,5.0,0.0
16980,19963614,N,0.0,M,<=1L,N,CAT,20.0,0.9115681812273884,132.0,132.0,132.0,2.521457501336631,0.0,0.38,1.0,9.0,2.0,0.0
16982,21015884,N,0.0,M,<=1L,N,CAT,33.0,2.521457501336631,132.0,132.0,2.521457501336631,2.521457501336631,0.0,0.03,1.0,10.0,5.0,0.0
16983,21308961,Y,0.0,M,<=1L,N,others,30.0,0.1559058472985603,132.0,132.0,2.521457501336631,2.521457501336631,0.0,0.0,1.0,44.0,5.0,0.0
17046,43282648,Y,0.0,M,<=1L,N,CAT,23.0,1.9629244719109755,132.0,132.0,2.521457501336631,2.521457501336631,0.0,0.83,1.0,44.0,3.0,0.0
17154,16738445,Y,0.0,M,<=1L,N,CAT,29.0,2.2586184286657343,132.0,132.0,2.488602617252769,2.488602617252769,0.0,0.71,1.0,195.0,5.0,0.0
17208,46309021,N,0.0,F,<=1L,N,CAT,33.0,2.2586184286657343,132.0,132.0,2.488602617252769,2.488602617252769,0.0,0.21,1.0,9.0,3.0,0.0
17256,77051112,Y,0.0,M,<=1L,N,CAT,49.0,0.7144388767242159,132.0,132.0,132.0,2.488602617252769,0.0,51.27,1.0,6.0,2.0,0.0
17330,90956340,Y,0.0,M,5_10L,N,Franchisee,35.0,2.3571830809173204,132.0,132.0,2.554312385420493,2.488602617252769,0.0,0.5,1.0,135.0,18.0,0.0
17536,58620675,N,1.0,M,5_10L,N,Premia,54.0,0.8787132971435264,132.0,132.0,132.0,2.521457501336631,0.0,493.74,0.0,66.0,5.0,0.0
17562,63968782,N,0.0,F,5_10L,N,CAT,23.0,2.488602617252769,132.0,132.0,132.0,2.488602617252769,0.0,-143.08,1.0,25.0,2.0,0.0
17708,90681542,N,1.0,M,5_10L,N,Premia,61.0,132.0,132.0,132.0,132.0,2.521457501336631,77463.0,-19.15,0.0,100.0,4.0,0.0
17963,DEBALICH,N,1.0,F,1_5L,N,Franchisee,35.0,1.6672305151562166,132.0,132.0,132.0,2.488602617252769,0.0,47.71,0.0,34.0,9.0,0.0
18497,SHENOVIG,N,1.0,M,5_10L,N,Franchisee,29.0,0.9444230653112506,132.0,132.0,132.0,2.488602617252769,0.0,-15.26,0.0,64.0,6.0,0.0
18757,54662435,N,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,132.0,2.488602617252769,0.0,-73.27,1.0,491.0,3.0,0.0
18994,85240968,Y,0.0,M,<=1L,N,others,20.0,0.4515998040533192,132.0,132.0,2.488602617252769,2.488602617252769,0.0,-1.96,1.0,35.0,3.0,0.0
19008,13868008,N,0.0,M,<=1L,N,CAT,19.0,2.488602617252769,132.0,132.0,2.488602617252769,2.488602617252769,0.0,0.04,1.0,5.0,3.0,0.0
19074,65317126,N,0.0,M,<=1L,N,CAT,19.0,0.1887607313824225,132.0,132.0,132.0,2.488602617252769,0.0,0.58,1.0,118.0,2.0,0.0
19088,76581408,Y,0.0,M,<=1L,N,CAT,21.0,0.8458584130596644,132.0,132.0,2.488602617252769,2.488602617252769,0.0,0.23,1.0,35.0,3.0,0.0
19091,77959001,N,0.0,M,<=1L,N,CAT,22.0,0.7144388767242159,132.0,132.0,2.488602617252769,2.488602617252769,0.0,0.0,1.0,51.0,3.0,0.0
19116,31539047,Y,0.0,M,<=1L,N,CAT,32.0,1.0758426016466989,132.0,132.0,4.755589619039253,2.488602617252769,0.0,32.64,1.0,68.0,19.0,0.0
19145,36332283,Y,0.0,M,<=1L,N,CAT,54.0,0.6158742244726296,132.0,132.0,132.0,2.488602617252769,0.0,30.49,1.0,14.0,2.0,0.0
19269,15947224,Y,0.0,M,<=1L,N,CAT,34.0,2.2914733127495963,132.0,132.0,132.0,2.488602617252769,0.0,0.14,1.0,43.0,2.0,0.0
19395,12975676,N,0.0,M,<=1L,N,CAT,19.0,2.4557477331689066,132.0,132.0,132.0,2.4557477331689066,0.0,3.56,1.0,10.0,2.0,0.0
19400,20749285,Y,0.0,M,<=1L,N,CAT,19.0,0.5501644563049055,132.0,132.0,2.488602617252769,2.4557477331689066,0.0,0.4,1.0,12.0,3.0,0.0
19499,95391121,Y,0.0,M,<=1L,N,CAT,24.0,2.4557477331689066,132.0,132.0,132.0,2.4557477331689066,0.0,17.83,1.0,2.0,2.0,0.0
19518,PREETIA7,N,0.0,F,1_5L,N,Franchisee,31.0,0.1559058472985603,132.0,132.0,132.0,2.4557477331689066,0.0,32750.08,1.0,446.0,233.0,0.0
19541,80341559,Y,0.0,M,<=1L,N,CAT,19.0,1.3715365584014578,132.0,132.0,2.4557477331689066,2.4557477331689066,0.0,0.86,1.0,184.0,3.0,0.0
19553,27605095,Y,0.0,M,<=1L,N,CAT,20.0,2.4228928490850445,132.0,132.0,2.4557477331689066,2.4557477331689066,0.0,0.0,1.0,39.0,7.0,0.0
19563,54979072,Y,0.0,M,5_10L,N,Franchisee,31.0,1.732940283323941,132.0,132.0,2.521457501336631,2.4557477331689066,0.0,30.62,1.0,130.0,16.0,0.0
19593,35438494,Y,0.0,M,<=1L,N,CAT,21.0,0.4844546881371813,132.0,132.0,132.0,2.4557477331689066,0.0,0.03,1.0,32.0,2.0,0.0
19661,JAPAVE73,N,0.0,M,10_25L,N,Franchisee,48.0,1.7000853992400786,132.0,132.0,8.928159897689739,2.4557477331689066,30.0,10000.96,0.0,284.0,77.0,0.0
19687,34424621,N,0.0,M,<=1L,N,CAT,22.0,0.1559058472985603,132.0,132.0,132.0,2.4557477331689066,0.0,0.48,1.0,50.0,2.0,0.0
19692,39915985,Y,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,2.4557477331689066,2.4557477331689066,0.0,-12.28,1.0,35.0,4.0,0.0
19711,80605077,Y,0.0,M,<=1L,N,CAT,20.0,2.4557477331689066,132.0,132.0,2.4557477331689066,2.4557477331689066,0.0,0.39,1.0,4.0,5.0,0.0
19834,60238190,Y,0.0,M,<=1L,N,CAT,27.0,2.4557477331689066,132.0,132.0,2.4557477331689066,2.4557477331689066,0.0,0.35,1.0,30.0,9.0,0.0
19851,67508697,N,0.0,F,<=1L,N,CAT,34.0,2.2914733127495963,132.0,132.0,132.0,2.4557477331689066,0.0,960.85,1.0,80.0,3.0,0.0
19949,16823361,N,0.0,M,<=1L,N,CAT,19.0,2.094344008246424,132.0,132.0,2.3243281968334584,2.4228928490850445,0.0,0.08,1.0,11.0,5.0,0.0
19951,17333458,N,0.0,M,<=1L,N,CAT,39.0,0.1887607313824225,132.0,132.0,132.0,2.3243281968334584,0.0,34.66,1.0,235.0,2.0,0.0
19954,19465122,N,0.0,M,<=1L,N,CAT,20.0,1.864359819659389,132.0,132.0,2.4557477331689066,2.3243281968334584,0.0,-26.33,1.0,40.0,6.0,0.0
20016,42750724,N,0.0,M,<=1L,N,CAT,20.0,0.1559058472985603,132.0,132.0,2.3243281968334584,2.3243281968334584,0.0,-26.83,1.0,26.0,4.0,0.0
20027,46008886,N,0.0,M,<=1L,N,CAT,21.0,0.4187449199694571,132.0,132.0,132.0,2.3243281968334584,0.0,-172.25,1.0,147.0,3.0,0.0
20079,79606741,N,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,2.3243281968334584,0.0,-16.04,1.0,312.0,3.0,0.0
20086,82756828,N,0.0,M,<=1L,N,CAT,20.0,132.0,132.0,132.0,2.4228928490850445,2.3243281968334584,0.0,0.17,1.0,1.0,4.0,0.0
20095,87241166,N,0.0,M,<=1L,N,CAT,19.0,2.4228928490850445,132.0,132.0,2.4228928490850445,2.3243281968334584,0.0,-1.0,1.0,7.0,4.0,0.0
20101,89647274,Y,0.0,M,<=1L,N,CAT,36.0,2.19290866049801,132.0,132.0,2.4557477331689066,2.3243281968334584,0.0,0.29,1.0,13.0,4.0,0.0
20106,91633260,N,0.0,M,<=1L,N,CAT,32.0,1.9300695878271128,132.0,132.0,132.0,2.3243281968334584,0.0,-346.72,1.0,35.0,3.0,0.0
20153,77921516,Y,0.0,M,<=1L,N,CAT,23.0,0.5830193403887676,132.0,132.0,2.4228928490850445,2.3243281968334584,0.0,0.68,1.0,57.0,4.0,0.0
20167,84363181,Y,0.0,F,5_10L,N,Franchisee,57.0,1.3058267902337335,132.0,2.685731921755941,132.0,2.3243281968334584,0.0,0.98,1.0,112.0,8.0,0.0
20196,30485400,Y,0.0,M,<=1L,N,CAT,19.0,1.1415523698144232,132.0,132.0,2.4228928490850445,2.2914733127495963,0.0,-25.75,1.0,11.0,4.0,0.0
20212,44694866,N,0.0,M,<=1L,N,CAT,20.0,0.8458584130596644,132.0,132.0,2.4228928490850445,2.2914733127495963,0.0,-0.87,1.0,34.0,4.0,0.0
20220,51586213,N,0.0,M,<=1L,N,CAT,19.0,1.0758426016466989,132.0,132.0,2.4228928490850445,2.2914733127495963,0.0,-26.29,1.0,107.0,4.0,0.0
20233,66753697,Y,0.0,F,<=1L,N,CAT,29.0,0.1559058472985603,132.0,132.0,132.0,2.3243281968334584,0.0,-9.15,1.0,99.0,3.0,0.0
20278,53089784,N,0.0,M,<=1L,N,CAT,71.0,0.1559058472985603,4.131346821445874,2.2914733127495963,2.4228928490850445,2.2914733127495963,0.0,50987.82,1.0,988.0,5421.0,0.0
20293,12179269,N,0.0,M,<=1L,N,CAT,47.0,2.2586184286657343,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,-24.07,1.0,62.0,4.0,0.0
20316,17147500,N,0.0,M,<=1L,N,CAT,33.0,0.1559058472985603,132.0,132.0,132.0,2.2914733127495963,0.0,2000.69,1.0,144.0,2.0,0.0
20320,18199981,Y,0.0,M,<=1L,N,others,22.0,0.3201802677178708,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.77,1.0,29.0,5.0,0.0
20321,18403161,Y,0.0,M,<=1L,N,CAT,24.0,0.1559058472985603,132.0,132.0,132.0,2.2914733127495963,0.0,0.25,1.0,43.0,3.0,0.0
20361,25576367,Y,0.0,F,<=1L,N,CAT,34.0,1.765795167407803,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,-5.41,1.0,46.0,4.0,0.0
20425,42919456,N,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,132.0,2.3243281968334584,0.0,-0.34,1.0,124.0,2.0,0.0
20429,44078465,N,0.0,M,<=1L,N,CAT,28.0,0.1559058472985603,132.0,132.0,132.0,2.2914733127495963,0.0,0.99,1.0,237.0,3.0,0.0
20434,45782434,N,0.0,M,<=1L,N,CAT,19.0,1.798650051491665,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,0.92,1.0,5.0,6.0,0.0
20471,54887529,N,0.0,M,<=1L,N,CAT,22.0,0.2544704995501466,132.0,132.0,132.0,2.2914733127495963,0.0,3.74,1.0,82.0,3.0,0.0
20481,57459668,N,0.0,M,<=1L,N,CAT,40.0,0.1559058472985603,132.0,132.0,132.0,2.2914733127495963,0.0,173.69,1.0,125.0,2.0,0.0
20487,60307749,N,0.0,F,<=1L,N,CAT,43.0,1.6343756310723545,132.0,132.0,132.0,2.2914733127495963,0.0,16.79,1.0,15.0,3.0,0.0
20494,61950790,Y,0.0,M,<=1L,N,CAT,21.0,0.3530351518017329,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.01,1.0,57.0,4.0,0.0
20497,62360355,Y,0.0,M,<=1L,N,CAT,24.0,2.160053776414148,132.0,132.0,132.0,2.2914733127495963,0.0,74.69,1.0,11.0,2.0,0.0
20531,73554066,Y,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,2.3243281968334584,2.3243281968334584,0.0,-28.77,1.0,107.0,4.0,0.0
20532,73731288,N,0.0,M,<=1L,N,CAT,18.0,0.2544704995501466,132.0,132.0,132.0,2.2914733127495963,0.0,-4.29,1.0,106.0,2.0,0.0
20533,73935008,Y,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,2.4228928490850445,2.2914733127495963,0.0,-11.75,1.0,17.0,4.0,0.0
20539,75544064,N,0.0,M,<=1L,N,CAT,19.0,0.2544704995501466,132.0,132.0,132.0,2.2914733127495963,0.0,-22.32,1.0,26.0,3.0,0.0
20649,13009200,Y,0.0,F,<=1L,N,CAT,33.0,1.831504935575527,132.0,132.0,2.2914733127495963,2.4228928490850445,0.0,-0.58,1.0,62.0,3.0,0.0
20700,64204130,Y,0.0,M,<=1L,N,CAT,34.0,0.6487291085564918,132.0,132.0,2.4228928490850445,2.2914733127495963,0.0,-0.41,1.0,30.0,3.0,0.0
20728,11521015,N,0.0,M,<=1L,N,CAT,23.0,1.502956094736906,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,0.41,1.0,14.0,3.0,0.0
20756,15814740,N,0.0,M,<=1L,N,CAT,25.0,0.1559058472985603,132.0,132.0,132.0,2.2914733127495963,0.0,0.96,1.0,50.0,3.0,0.0
20860,83048990,Y,0.0,M,<=1L,N,CAT,22.0,0.9444230653112506,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.85,1.0,2.0,3.0,0.0
20874,87570836,Y,0.0,M,<=1L,N,CAT,27.0,1.8972147037432512,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,-19.31,1.0,15.0,6.0,0.0
20944,39047246,Y,0.0,M,<=1L,N,CAT,23.0,1.7000853992400786,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.11,1.0,7.0,3.0,0.0
20987,11969620,Y,0.0,M,<=1L,N,CAT,21.0,1.5358109788207683,132.0,132.0,132.0,2.2914733127495963,0.0,-23.33,1.0,53.0,3.0,0.0
21005,36566096,Y,0.0,M,<=1L,N,CAT,27.0,1.6672305151562166,132.0,132.0,132.0,2.2914733127495963,0.0,-21.59,1.0,6.0,3.0,0.0
21067,99212522,Y,0.0,F,<=1L,N,CAT,37.0,1.9957793559948376,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,-23.9,1.0,7.0,4.0,0.0
21197,46956108,Y,0.0,M,<=1L,N,CAT,19.0,2.0286342400786994,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,-32.85,1.0,28.0,17.0,0.0
21220,88348294,N,0.0,M,<=1L,N,CAT,21.0,1.7000853992400786,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.53,1.0,12.0,3.0,0.0
21237,57751990,Y,0.0,M,5_10L,N,Franchisee,24.0,1.0758426016466989,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,58.96,1.0,140.0,20.0,0.0
21315,19904287,Y,0.0,M,<=1L,N,CAT,26.0,1.6015207469884924,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,0.63,1.0,42.0,3.0,0.0
21325,22319256,Y,0.0,M,<=1L,N,CAT,25.0,0.8458584130596644,132.0,132.0,2.3243281968334584,2.2914733127495963,0.0,0.51,1.0,49.0,5.0,0.0
21373,31034551,N,0.0,M,<=1L,N,CAT,28.0,0.7801486448919401,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,-154.08,1.0,29.0,4.0,0.0
21460,42561679,Y,0.0,M,<=1L,N,CAT,22.0,2.2586184286657343,132.0,132.0,132.0,2.2914733127495963,0.0,-15.44,1.0,6.0,4.0,0.0
21521,50564244,Y,0.0,M,<=1L,N,CAT,24.0,1.6343756310723545,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.54,1.0,19.0,3.0,0.0
21618,67149811,N,0.0,F,<=1L,N,CAT,36.0,2.2914733127495963,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.23,1.0,2.0,5.0,0.0
21758,91995725,N,0.0,M,<=1L,N,CAT,22.0,0.3530351518017329,132.0,132.0,132.0,2.2586184286657343,0.0,210.63,1.0,52.0,2.0,0.0
21782,97801917,Y,0.0,M,<=1L,N,CAT,39.0,2.061489124162562,132.0,132.0,132.0,2.2586184286657343,0.0,0.09,1.0,21.0,3.0,0.0
21842,25950761,N,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,2.2586184286657343,0.0,0.57,1.0,95.0,2.0,0.0
21854,30408227,N,0.0,M,<=1L,N,CAT,44.0,0.1559058472985603,132.0,132.0,132.0,2.2586184286657343,0.0,232598.26,1.0,335.0,112.0,0.0
21906,51580902,N,0.0,M,<=1L,N,CAT,20.0,1.40439144248532,132.0,132.0,132.0,2.2586184286657343,0.0,0.15,1.0,7.0,2.0,0.0
21996,84992210,N,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,0.11,1.0,51.0,4.0,0.0
22142,66282248,Y,0.0,M,<=1L,N,CAT,23.0,1.1744072538982853,132.0,132.0,132.0,2.2586184286657343,0.0,0.8,1.0,24.0,2.0,0.0
22162,82305432,N,0.0,M,<=1L,N,CAT,24.0,1.5358109788207683,132.0,132.0,2.2914733127495963,2.2586184286657343,0.0,0.67,1.0,14.0,13.0,0.0
22264,48436328,Y,0.0,M,<=1L,N,CAT,30.0,0.1559058472985603,132.0,132.0,132.0,2.225763544581872,0.0,-29.06,1.0,130.0,3.0,0.0
22302,10338390,Y,0.0,M,<=1L,N,CAT,22.0,2.3243281968334584,132.0,132.0,2.3243281968334584,2.2586184286657343,0.0,0.64,1.0,10.0,4.0,0.0
22390,37730038,N,0.0,M,<=1L,N,CAT,49.0,0.2873253836340088,132.0,132.0,132.0,2.2586184286657343,0.0,1286.26,1.0,75.0,4.0,0.0
22496,70190203,N,0.0,F,<=1L,N,CAT,25.0,1.0101328334789748,132.0,132.0,2.2914733127495963,2.3243281968334584,0.0,0.95,1.0,64.0,3.0,0.0
22751,82374054,Y,0.0,M,<=1L,N,CAT,21.0,0.8458584130596644,132.0,132.0,132.0,2.2586184286657343,0.0,0.28,1.0,33.0,2.0,0.0
22920,17442872,Y,0.0,M,<=1L,N,CAT,55.0,1.5686658629046304,132.0,132.0,2.2914733127495963,2.2914733127495963,0.0,0.61,1.0,15.0,3.0,0.0
22989,73875963,N,0.0,F,<=1L,N,CAT,39.0,1.732940283323941,132.0,132.0,132.0,2.2586184286657343,0.0,0.94,1.0,8.0,2.0,0.0
23025,11147099,N,0.0,M,<=1L,N,CAT,25.0,2.19290866049801,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,0.64,1.0,7.0,4.0,0.0
23043,25282545,Y,0.0,M,<=1L,N,CAT,26.0,2.2586184286657343,132.0,132.0,132.0,2.2586184286657343,0.0,15.58,1.0,22.0,2.0,0.0
23085,51003104,N,0.0,M,<=1L,N,CAT,20.0,1.864359819659389,132.0,132.0,132.0,2.225763544581872,0.0,-71.24,1.0,9.0,2.0,0.0
23106,61077311,Y,0.0,M,<=1L,N,CAT,23.0,0.1887607313824225,132.0,132.0,132.0,2.225763544581872,0.0,-108.65,1.0,82.0,5.0,0.0
23151,87261662,N,0.0,M,<=1L,N,CAT,26.0,2.0286342400786994,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,-26.41,1.0,21.0,4.0,0.0
23235,82127313,Y,0.0,M,<=1L,N,CAT,26.0,1.8972147037432512,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,-29.88,1.0,17.0,4.0,0.0
23259,56310018,Y,0.0,M,<=1L,N,CAT,19.0,0.6487291085564918,132.0,132.0,132.0,2.2586184286657343,0.0,0.05,1.0,9.0,2.0,0.0
23972,32332628,N,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,2.3243281968334584,2.2586184286657343,0.0,-52.87,1.0,270.0,16.0,0.0
24027,ERBLGALI,N,0.0,M,1_5L,N,Banca,28.0,6.59546312773553,132.0,132.0,132.0,2.2586184286657343,4081.0,-195.35,0.0,19.0,4.0,0.0
24529,DINPRA90,N,1.0,M,5_10L,N,Franchisee,34.0,1.798650051491665,132.0,2.2586184286657343,132.0,2.2586184286657343,0.0,170.0,0.0,136.0,4.0,0.0
24537,89167675,Y,0.0,F,<=1L,N,CAT,22.0,0.2216156154662845,132.0,132.0,132.0,2.2586184286657343,0.0,6.19,1.0,37.0,2.0,0.0
24703,VASU7676,N,0.0,M,<=1L,N,CAT,37.0,0.2216156154662845,132.0,2.7185868058398035,132.0,2.2586184286657343,30.0,0.72,0.0,291.0,3.0,0.0
25036,26559042,Y,0.0,M,<=1L,N,CAT,21.0,0.2216156154662845,132.0,132.0,132.0,2.2586184286657343,0.0,-1.24,1.0,70.0,3.0,0.0
25050,32887550,Y,0.0,M,<=1L,N,CAT,34.0,0.1559058472985603,132.0,132.0,132.0,2.225763544581872,0.0,-90.64,1.0,148.0,3.0,0.0
25051,32917954,N,0.0,F,<=1L,N,CAT,54.0,1.831504935575527,132.0,132.0,132.0,2.2586184286657343,0.0,0.06,1.0,21.0,2.0,0.0
25312,20311165,Y,0.0,M,<=1L,N,CAT,46.0,0.6158742244726296,132.0,132.0,132.0,2.2586184286657343,0.0,0.3,1.0,62.0,2.0,0.0
25393,41585395,Y,0.0,M,<=1L,N,CAT,21.0,132.0,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,-1.22,1.0,1.0,4.0,0.0
25532,78427116,N,0.0,F,1_5L,N,CAT,28.0,0.1559058472985603,132.0,132.0,132.0,2.2586184286657343,0.0,13737.9,1.0,98.0,2.0,0.0
25567,89689090,N,0.0,M,<=1L,N,CAT,39.0,0.2544704995501466,132.0,132.0,132.0,2.2586184286657343,0.0,-345.38,1.0,45.0,3.0,0.0
25576,91984510,Y,0.0,M,<=1L,N,CAT,26.0,0.2873253836340088,132.0,132.0,132.0,2.2586184286657343,0.0,0.76,1.0,18.0,2.0,0.0
25604,97490949,Y,0.0,M,<=1L,N,CAT,19.0,1.798650051491665,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,-0.2,1.0,2.0,4.0,0.0
25614,32665782,Y,0.0,M,<=1L,N,CAT,21.0,0.1559058472985603,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,0.22,1.0,44.0,6.0,0.0
25637,57881537,Y,0.0,F,<=1L,N,CAT,33.0,1.7000853992400786,132.0,132.0,2.2586184286657343,2.2586184286657343,0.0,-0.3,1.0,13.0,3.0,0.0
25763,98359236,N,0.0,M,<=1L,N,CAT,45.0,1.6343756310723545,132.0,132.0,132.0,2.2586184286657343,0.0,0.13,1.0,9.0,2.0,0.0
25775,19774555,N,0.0,M,<=1L,N,CAT,26.0,0.4515998040533192,132.0,132.0,132.0,2.2586184286657343,0.0,-12.47,1.0,69.0,2.0,0.0
25860,15959768,Y,0.0,M,<=1L,N,CAT,22.0,1.1415523698144232,132.0,132.0,132.0,2.225763544581872,0.0,0.19,1.0,10.0,2.0,0.0
25861,16455443,Y,0.0,M,<=1L,N,CAT,30.0,0.5830193403887676,132.0,132.0,2.225763544581872,2.225763544581872,0.0,0.82,1.0,22.0,3.0,0.0
25927,60751600,N,0.0,M,<=1L,N,CAT,20.0,1.864359819659389,132.0,132.0,132.0,2.225763544581872,0.0,3.02,1.0,9.0,2.0,0.0
25981,56410625,N,0.0,M,<=1L,N,CAT,27.0,2.19290866049801,132.0,132.0,2.225763544581872,2.225763544581872,0.0,-4.76,1.0,32.0,10.0,0.0
26008,80190306,Y,0.0,M,<=1L,N,CAT,28.0,0.385890035885595,132.0,132.0,132.0,2.225763544581872,0.0,0.09,1.0,135.0,2.0,0.0
26080,80335226,N,0.0,M,<=1L,N,CAT,49.0,0.9115681812273884,132.0,132.0,132.0,2.225763544581872,0.0,0.04,1.0,26.0,2.0,0.0
26086,13651924,Y,0.0,M,<=1L,N,CAT,54.0,1.765795167407803,132.0,132.0,132.0,2.225763544581872,0.0,0.0,1.0,31.0,2.0,0.0
26089,77729907,Y,0.0,F,<=1L,N,CAT,40.0,1.9300695878271128,132.0,132.0,2.225763544581872,2.225763544581872,0.0,0.16,1.0,133.0,5.0,0.0
26094,11598006,N,0.0,M,<=1L,N,CAT,19.0,1.6343756310723545,132.0,132.0,132.0,2.225763544581872,0.0,0.04,1.0,9.0,2.0,0.0
26279,81021652,Y,0.0,M,<=1L,N,CAT,25.0,1.6015207469884924,132.0,132.0,2.225763544581872,2.225763544581872,0.0,0.02,1.0,17.0,3.0,0.0
26315,13519570,N,0.0,M,<=1L,N,CAT,23.0,2.061489124162562,132.0,132.0,132.0,2.225763544581872,0.0,-12.96,1.0,22.0,4.0,0.0
26365,35217294,N,0.0,F,<=1L,N,others,41.0,2.225763544581872,132.0,132.0,2.225763544581872,2.225763544581872,0.0,0.95,1.0,3.0,7.0,0.0
26379,42175010,N,0.0,F,<=1L,N,CAT,19.0,2.19290866049801,132.0,132.0,2.225763544581872,2.225763544581872,0.0,0.75,1.0,9.0,5.0,0.0
